is_login;playback_location;platform;play_time;end_time;referrer;average_bitrate;bitrate_range;total_bytes;referrer_group;completed;player_name;has_ad;os_name;os_version;browser_name;browser_version;is_premium;play_duration;content_type;stream_type;title;category_name
FALSE;direct;app-android;2020-02-03T07:57:05.000Z;2020-02-03T08:01:49.000Z;vod watchpage;300000;200-500;11362500;others;TRUE;KmkExoVideoView;TRUE;;24;;;FALSE;303;vod;;TIDAAKKK!! Jenar Kehilangan Satu-satunya Kenangan dari Kakaknya | Cinta Karena Cinta Episode 19 dan 20;TV Show
FALSE;embed;web-mobile;2020-02-03T14:11:03.000Z;2020-02-03T14:12:47.000Z;https://m.liputan6.com/fashion-beauty/read/3020751/kenali-lebih-jauh-apa-itu-blackhead;300;0-200;375;liputan6;FALSE;videojs;TRUE;Android;9;Chrome Mobile;79.0.3945;FALSE;104;vod;;IPMI TREND SHOW 2017: Denny Wirawan;Vlog
FALSE;embed;web-mobile;2020-02-03T16:42:24.000Z;2020-02-03T16:43:30.000Z;https://m.liputan6.com/bola/read/4170339/didepak-tim-yamaha-rossi-berpeluang-balas-dendam;300;0-200;375;liputan6;FALSE;videojs;TRUE;Android;8.1.0;Chrome Mobile;79.0.3945;FALSE;14;vod;;Gagal Juara di MotoGP, Rossi Jadi Terbaik di Balap Mobil;Sports
FALSE;embed;web-mobile;2020-02-03T03:52:55.000Z;2020-02-03T03:52:55.000Z;https://m.bola.com/dunia/read/4086543/selain-kasus-timnas-inggris-di-bulgaria-ini-5-insiden-rasialisme-memalukan-di-sepak-bola;600;0-200;750;bola;FALSE;videojs;TRUE;Android;5.1.1;Chrome Mobile;67.0.3396;FALSE;0;vod;;200 Pesenam Korban Pelecehan Seksual di AS Ditawari Ganti Rugi 2,9 Triliun Rupiah;Sports
FALSE;embed;web-desktop;2020-02-03T10:41:54.000Z;2020-02-03T10:42:29.000Z;https://www.bola.net/spanyol/4-pilar-fundamental-yang-bangun-real-madrid-menjadi-tim-super-e91de1.html;600;0-200;1500;bolanet;FALSE;videojs;FALSE;Windows;10;Chrome;79.0.3945;FALSE;35;vod;;200 Pesenam Korban Pelecehan Seksual di AS Ditawari Ganti Rugi 2,9 Triliun Rupiah;Sports
FALSE;embed;web-mobile;2020-02-03T12:31:31.000Z;2020-02-03T12:33:09.000Z;https://m.bola.net/spanyol/4-pilar-fundamental-yang-bangun-real-madrid-menjadi-tim-super-e91de1.html?utm_term=Autofeed&utm_campaign=Echobox&utm_medium=Social&utm_source=Facebook;300000;200-500;3712500;bolanet;TRUE;videojs;TRUE;Android;9;Facebook;218.0.0;FALSE;99;vod;;200 Pesenam Korban Pelecehan Seksual di AS Ditawari Ganti Rugi 2,9 Triliun Rupiah;Sports
FALSE;embed;web-mobile;2020-02-03T07:25:53.000Z;2020-02-03T07:27:32.000Z;https://m.bola.net/spanyol/4-pilar-fundamental-yang-bangun-real-madrid-menjadi-tim-super-e91de1.html;600;0-200;1500;bolanet;TRUE;videojs;TRUE;Android;6.0.1;Chrome Mobile;77.0.3865;FALSE;94;vod;;200 Pesenam Korban Pelecehan Seksual di AS Ditawari Ganti Rugi 2,9 Triliun Rupiah;Sports
FALSE;embed;web-mobile;2020-02-03T11:48:52.000Z;2020-02-03T11:49:44.000Z;https://m.merdeka.com/gaya/cara-menghilangkan-jerawat-batu-kln.html;600;0-200;1500;merdeka;FALSE;videojs;TRUE;Android;9;Chrome Mobile;79.0.3945;FALSE;32;vod;;Klinik dan 3 Rumah Warga Pancoran Ludes Terbakar;News
FALSE;embed;web-mobile;2020-02-03T15:19:35.000Z;2020-02-03T15:21:27.000Z;https://m.merdeka.com/trending/lakukan-atraksi-dengan-king-cobra-pawang-ular-ini-dipatuk-hingga-meninggal.html?utm_source=Facebook&utm_medium=post&utm_campaign=fb__yudi;300000;200-500;2100000;merdeka;FALSE;videojs;TRUE;Android;9;Facebook;250.0.0;FALSE;56;vod;;Klinik dan 3 Rumah Warga Pancoran Ludes Terbakar;News
FALSE;embed;web-mobile;2020-02-03T03:09:25.000Z;2020-02-03T03:10:34.000Z;https://m.merdeka.com/trending/momen-tiara-panik-lihat-duet-ayahnya-dengan-bcl-sampai-pegangan-tangan.html;300000;200-500;2625000;merdeka;TRUE;videojs;TRUE;iOS;13.3;Facebook;;FALSE;70;vod;;Klinik dan 3 Rumah Warga Pancoran Ludes Terbakar;News
FALSE;embed;web-mobile;2020-02-03T05:41:37.000Z;2020-02-03T05:41:41.000Z;https://m.merdeka.com/gaya/cara-membuat-cream-cheese-home-made-cuma-3-bahan.html;600;0-200;750;merdeka;FALSE;videojs;TRUE;Android;9;Chrome Mobile WebView;79.0.3945;FALSE;4;vod;;Klinik dan 3 Rumah Warga Pancoran Ludes Terbakar;News
FALSE;embed;web-mobile;2020-02-03T05:39:27.000Z;2020-02-03T05:39:27.000Z;https://m.merdeka.com/uang/forbes-umumkan-orang-terkaya-indonesia-2019-inilah-daftar-lengkapnya.html;600;0-200;750;merdeka;FALSE;videojs;TRUE;Android;5.1;Chrome Mobile WebView;79.0.3945;FALSE;0;vod;;Klinik dan 3 Rumah Warga Pancoran Ludes Terbakar;News
FALSE;embed;web-mobile;2020-02-03T05:51:36.000Z;2020-02-03T05:52:45.000Z;https://m.merdeka.com/trending/7-potret-jihane-almira-kontestan-puteri-indonesia-yang-mirip-kylie-jenner.html;300000;200-500;2625000;merdeka;TRUE;videojs;TRUE;Android;9;Facebook;255.0.0;FALSE;70;vod;;Klinik dan 3 Rumah Warga Pancoran Ludes Terbakar;News
FALSE;direct;tv-android;2020-02-03T11:16:52.000Z;2020-02-03T11:59:23.000Z;home;300000;200-500;961875000;others;;KmkExoVideoView;FALSE;;26;;;FALSE;2565;livestreaming;TvStream;MNC;
FALSE;direct;web-mobile;2020-02-03T14:35:34.000Z;2020-02-03T14:37:37.000Z;;375;0-200;63281;empty;;videojs;FALSE;Android;7.0;Chrome Mobile;78.0.3904;FALSE;135;livestreaming;TvStream;MNC;
TRUE;direct;app-android;2020-02-02T17:27:28.000Z;2020-02-02T17:27:28.000Z;live index;300000;200-500;22500000;others;;KmkExoVideoView;FALSE;;22;;;FALSE;60;livestreaming;TvStream;MNC;
TRUE;direct;app-android;2020-02-03T02:31:11.000Z;2020-02-03T02:31:12.000Z;live index;300000;200-500;5625000;others;;KmkExoVideoView;FALSE;;27;;;FALSE;15;livestreaming;TvStream;MNC;
FALSE;direct;app-android;2020-02-02T22:41:19.000Z;2020-02-02T22:41:25.000Z;live index;300000;200-500;5625000;others;;KmkExoVideoView;FALSE;;22;;;FALSE;15;livestreaming;TvStream;MNC;
TRUE;direct;app-android;2020-02-03T09:13:51.000Z;2020-02-03T09:14:01.000Z;live index;300000;200-500;22500000;others;;KmkExoVideoView;FALSE;;27;;;FALSE;60;livestreaming;TvStream;MNC;
TRUE;direct;tv-android;2020-02-02T19:53:04.000Z;2020-02-02T19:53:04.000Z;;;unknown;0;empty;;KmkExoVideoView;FALSE;;26;;;FALSE;0;livestreaming;TvStream;MNC;
TRUE;direct;app-android;2020-02-03T14:32:57.000Z;2020-02-03T14:42:22.000Z;search_result;300000;200-500;219375000;others;;KmkExoVideoView;FALSE;;21;;;FALSE;585;livestreaming;TvStream;MNC;
TRUE;direct;app-android;2020-02-03T03:30:54.000Z;2020-02-03T03:30:54.000Z;live index;300000;200-500;22500000;others;;KmkExoVideoView;FALSE;;28;;;FALSE;60;livestreaming;TvStream;MNC;
TRUE;direct;app-ios;2020-02-02T22:47:24.000Z;2020-02-02T22:47:40.000Z;livestream watch page;;unknown;0;others;;;FALSE;;iOS13.3.1;;;FALSE;0;livestreaming;TvStream;MNC;
FALSE;embed;web-mobile;2020-02-02T21:35:04.000Z;2020-02-02T21:35:48.000Z;https://m.merdeka.com/dunia/wabah-virus-corona-as-dan-sejumlah-negara-larang-masuk-penerbangan-dari-china.html?_gl=1*rlrk5d*_ga*YW1wLUZMRHU3T2VHaVZlTU1vVkNNUVVsdGc.;400;0-200;1000;merdeka;TRUE;videojs;TRUE;Android;8.1.0;Chrome Mobile WebView;79.0.3945;FALSE;47;vod;;GURU-GURU GOKIL | OFFICIAL TEASER TRAILER | APRIL 2020;Entertainment
FALSE;embed;web-mobile;2020-02-03T10:59:44.000Z;2020-02-03T10:59:44.000Z;https://m.merdeka.com/sehat/diet-apa-yang-paling-cocok-untuk-penderita-asam-urat.html;300000;200-500;0;merdeka;FALSE;videojs;TRUE;Android;8.0.0;Chrome Mobile;79.0.3945;FALSE;0;vod;;GURU-GURU GOKIL | OFFICIAL TEASER TRAILER | APRIL 2020;Entertainment
FALSE;embed;web-desktop;2020-02-03T10:28:26.000Z;2020-02-03T10:28:55.000Z;https://www.merdeka.com/foto/dunia/1144871/20200203132409-siap-dibuka-begini-penampakan-rumah-sakit-virus-corona-di-wuhan-001-debby-restu-utomo.html;600;0-200;1500;merdeka;FALSE;videojs;TRUE;Windows;7;Chrome;79.0.3945;FALSE;29;vod;;GURU-GURU GOKIL | OFFICIAL TEASER TRAILER | APRIL 2020;Entertainment
FALSE;embed;web-mobile;2020-02-03T13:00:38.000Z;2020-02-03T13:01:27.000Z;https://m.merdeka.com/artis/8-potret-rumah-manohara-mewah-dan-ruang-tamu-nya-seluas-lapangan-bola.html?utm_source=Facebook&utm_medium=post&utm_campaign=fb__yudi;300000;200-500;937500;merdeka;FALSE;videojs;TRUE;Android;9;Facebook;255.0.0;FALSE;25;vod;;GURU-GURU GOKIL | OFFICIAL TEASER TRAILER | APRIL 2020;Entertainment
FALSE;embed;web-mobile;2020-02-03T01:33:19.000Z;2020-02-03T01:33:22.000Z;https://m.merdeka.com/dunia/china-larang-warga-kuburkan-korban-virus-corona-jenazah-harus-dikremasi.html;400;0-200;500;merdeka;FALSE;videojs;TRUE;Android;6.0;Chrome Mobile WebView;79.0.3945;FALSE;2;vod;;GURU-GURU GOKIL | OFFICIAL TEASER TRAILER | APRIL 2020;Entertainment
FALSE;embed;web-desktop;2020-02-03T11:35:26.000Z;2020-02-03T11:35:26.000Z;https://www.merdeka.com/peristiwa/panitera-pn-jakut-rohadi-ditetapkan-jadi-tersangka-tppu.html;300000;200-500;0;merdeka;FALSE;videojs;TRUE;Windows;10;Chrome;79.0.3945;FALSE;0;vod;;GURU-GURU GOKIL | OFFICIAL TEASER TRAILER | APRIL 2020;Entertainment
FALSE;embed;web-mobile;2020-02-03T01:43:16.000Z;2020-02-03T01:43:49.000Z;https://m.merdeka.com/dunia/daftar-negara-negara-warganya-pekerja-keras-indonesia-nomor-berapa.html;400;0-200;500;merdeka;FALSE;videojs;TRUE;Android;8.1.0;Chrome Mobile;79.0.3945;FALSE;27;vod;;GURU-GURU GOKIL | OFFICIAL TEASER TRAILER | APRIL 2020;Entertainment
FALSE;embed;web-mobile;2020-02-03T07:39:26.000Z;2020-02-03T07:40:15.000Z;https://m.merdeka.com/;300000;200-500;1837500;merdeka;TRUE;videojs;TRUE;Android;9;UC Browser;13.0.0;FALSE;49;vod;;GURU-GURU GOKIL | OFFICIAL TEASER TRAILER | APRIL 2020;Entertainment
FALSE;embed;web-mobile;2020-02-03T14:58:09.000Z;2020-02-03T14:58:13.000Z;https://m.merdeka.com/sehat/bagian-dalam-hidung-lecet-dan-nyeri-coba-tips-ini.html;400;0-200;500;merdeka;FALSE;videojs;TRUE;Android;8.1.0;Chrome Mobile;73.0.3683;FALSE;5;vod;;GURU-GURU GOKIL | OFFICIAL TEASER TRAILER | APRIL 2020;Entertainment
FALSE;embed;web-mobile;2020-02-03T04:12:23.000Z;2020-02-03T04:12:40.000Z;https://m.merdeka.com/peristiwa/sedekah-akan-membuat-manusia-semakin-kaya.html;600;0-200;750;merdeka;FALSE;videojs;TRUE;Android;9;Chrome Mobile;79.0.3945;FALSE;10;vod;;GURU-GURU GOKIL | OFFICIAL TEASER TRAILER | APRIL 2020;Entertainment
FALSE;embed;web-mobile;2020-02-03T06:21:49.000Z;2020-02-03T06:21:49.000Z;https://m.merdeka.com/teknologi/canggih-panel-surya-kini-mampu-hasilkan-energi-di-malam-hari.html;300000;200-500;0;merdeka;FALSE;videojs;TRUE;Android;9;Facebook;251.0.0;FALSE;0;vod;;GURU-GURU GOKIL | OFFICIAL TEASER TRAILER | APRIL 2020;Entertainment
FALSE;embed;web-mobile;2020-02-03T15:07:12.000Z;2020-02-03T15:07:12.000Z;https://m.merdeka.com/artis/8-potret-rumah-manohara-mewah-dan-ruang-tamu-nya-seluas-lapangan-bola.html?utm_source=Facebook&utm_medium=post&utm_campaign=fb__yudi;300000;200-500;0;merdeka;FALSE;videojs;TRUE;Android;7.0;Facebook;255.0.0;FALSE;0;vod;;GURU-GURU GOKIL | OFFICIAL TEASER TRAILER | APRIL 2020;Entertainment
TRUE;direct;app-android;2020-02-03T09:31:33.000Z;2020-02-03T09:40:23.000Z;live index;300000;200-500;225000000;others;;KmkExoVideoView;TRUE;;22;;;FALSE;600;livestreaming;TvStream;RTV;
TRUE;direct;app-android;2020-02-03T08:19:19.000Z;2020-02-03T08:23:34.000Z;livestreaming watchpage;300000;200-500;101250000;others;;KmkExoVideoView;TRUE;;28;;;FALSE;270;livestreaming;TvStream;RTV;
TRUE;direct;app-android;2020-02-03T15:00:52.000Z;2020-02-03T15:01:16.000Z;live index;300000;200-500;16875000;others;;KmkExoVideoView;TRUE;;25;;;FALSE;45;livestreaming;TvStream;RTV;
TRUE;direct;tv-tizen;2020-02-03T03:26:50.000Z;2020-02-03T03:30:39.000Z;home;300000;200-500;90000000;others;;;FALSE;;4.0;Mozilla/5.0 (SMART-TV;;;;;;;
FALSE;direct;tv-android;2020-02-03T12:30:54.000Z;2020-02-03T12:34:25.000Z;;300000;200-500;90000000;empty;;KmkExoVideoView;FALSE;;28;;;FALSE;240;livestreaming;TvStream;RTV;
FALSE;direct;web-desktop;2020-02-03T13:39:09.000Z;2020-02-03T13:39:09.000Z;https://www.vidio.com/live/875-net-tv;;unknown;0;internal;;videojs;TRUE;Windows;7;Chrome;79.0.3945;FALSE;0;livestreaming;TvStream;RTV;
FALSE;direct;tv-android;2020-02-02T23:56:17.000Z;2020-02-03T00:11:15.000Z;home;300000;200-500;331875000;others;;KmkExoVideoView;FALSE;;23;;;FALSE;885;livestreaming;TvStream;RTV;
FALSE;direct;tv-android;2020-02-03T15:54:20.000Z;2020-02-03T15:54:20.000Z;home;;unknown;0;others;;KmkExoVideoView;FALSE;;23;;;FALSE;0;livestreaming;TvStream;RTV;
TRUE;direct;app-android;2020-02-03T16:51:15.000Z;2020-02-03T16:52:49.000Z;search_result;300000;200-500;45000000;others;;KmkExoVideoView;TRUE;;22;;;FALSE;120;livestreaming;TvStream;RTV;
FALSE;embed;web-mobile;2020-02-03T05:36:49.000Z;2020-02-03T05:36:49.000Z;https://m.liputan6.com/lifestyle/read/4164173/mahasiswi-kembalikan-uang-salah-transfer-setelah-6-bulan-mencari-pemiliknya;144;0-200;180;liputan6;FALSE;videojs;TRUE;Android;9;Chrome Mobile WebView;68.0.3440;FALSE;0;vod;;Viral, Tukang Sampah Kembalikan Uang Temuan Rp 20 Juta;News
FALSE;embed;web-mobile;2020-02-03T02:27:19.000Z;2020-02-03T02:28:18.000Z;https://m-bola-net.cdn.ampproject.org/v/s/m.bola.net/amp/inggris/man-of-the-match-tottenham-vs-manchester-city-steven-bergwijn-734918.html?amp_js_v=0.1&usqp=mq331AQCKAE%3D;600;0-200;1500;others;FALSE;videojs;TRUE;Android;10;Chrome Mobile;79.0.3945;FALSE;60;vod;;Tottenham Hotspur Menang di Piala FA Berkat Blunder Pemain Boro;Sports
FALSE;direct;app-android;2020-02-02T23:37:01.000Z;2020-02-03T00:47:52.000Z;movie profile;300000;200-500;167250000;others;TRUE;KmkExoVideoView;TRUE;;23;;;FALSE;4460;vod;;Cinta Karena Cinta - Episode 32 dan 33;TV Show
TRUE;direct;app-android;2020-02-03T05:41:58.000Z;2020-02-03T05:41:58.000Z;Autoplay/MyFeed;300000;200-500;0;others;FALSE;KmkExoVideoView;FALSE;;22;;;FALSE;0;vod;;Jelang Observasi WNI dari Wuhan di Natuna;News
FALSE;direct;tv-android;2020-02-03T08:16:05.000Z;2020-02-03T08:32:22.000Z;home;300000;200-500;371250000;others;;KmkExoVideoView;FALSE;;23;;;FALSE;990;livestreaming;TvStream;GTV;
TRUE;direct;app-android;2020-02-03T15:51:37.000Z;2020-02-03T15:54:35.000Z;home;300000;200-500;90000000;others;;KmkExoVideoView;FALSE;;27;;;FALSE;240;livestreaming;TvStream;GTV;
TRUE;direct;app-android;2020-02-03T02:37:09.000Z;2020-02-03T02:39:08.000Z;live index;300000;200-500;67500000;others;;KmkExoVideoView;FALSE;;24;;;FALSE;180;livestreaming;TvStream;GTV;
FALSE;direct;app-android;2020-02-03T12:31:13.000Z;2020-02-03T12:48:10.000Z;live index;300000;200-500;331875000;others;;KmkExoVideoView;FALSE;;22;;;FALSE;885;livestreaming;TvStream;GTV;
FALSE;direct;web-desktop;2020-02-03T11:13:44.000Z;2020-02-03T11:31:02.000Z;;1320;0-200;1732500;empty;;videojs;FALSE;Windows;10;Firefox;72.0;FALSE;1050;livestreaming;TvStream;GTV;
FALSE;direct;app-android;2020-02-03T11:55:59.000Z;2020-02-03T12:01:05.000Z;live index;300000;200-500;135000000;others;;KmkExoVideoView;FALSE;;22;;;FALSE;360;livestreaming;TvStream;GTV;
FALSE;direct;web-mobile;2020-02-03T10:19:18.000Z;2020-02-03T10:21:19.000Z;;375;0-200;56250;empty;;videojs;FALSE;Android;9;Chrome Mobile;78.0.3904;FALSE;120;livestreaming;TvStream;GTV;
FALSE;direct;web-desktop;2020-02-03T10:13:55.000Z;2020-02-03T10:14:28.000Z;https://www.vidio.com/live/665-rcti;1320;0-200;74250;internal;;videojs;FALSE;Windows;10;Chrome;79.0.3945;FALSE;45;livestreaming;TvStream;GTV;
FALSE;direct;tv-android;2020-02-03T15:55:25.000Z;2020-02-03T15:56:01.000Z;;300000;200-500;28125000;empty;;KmkExoVideoView;FALSE;;27;;;FALSE;75;livestreaming;TvStream;GTV;
FALSE;direct;web-mobile;2020-02-03T10:34:00.000Z;2020-02-03T10:51:01.000Z;https://www.google.com/;375;0-200;210938;google;;videojs;FALSE;Android;9;Chrome Mobile;74.0.3729;FALSE;450;livestreaming;TvStream;GTV;
FALSE;direct;web-mobile;2020-02-03T13:13:44.000Z;2020-02-03T13:14:05.000Z;https://m.vidio.com/live/778-gtv;1500;0-200;56250;internal;;videojs;FALSE;Android;6.0.1;Chrome Mobile WebView;69.0.3497;FALSE;30;livestreaming;TvStream;GTV;
TRUE;direct;tv-android;2020-02-02T21:58:10.000Z;2020-02-02T21:58:10.000Z;;;unknown;0;empty;;KmkExoVideoView;FALSE;;28;;;FALSE;0;livestreaming;TvStream;GTV;
FALSE;direct;app-android;2020-02-03T09:28:19.000Z;2020-02-03T09:28:29.000Z;Browser;300000;200-500;675000000;others;;KmkExoVideoView;FALSE;REL;Build.VERSION.CODENAME (19);;;FALSE;1800;livestreaming;TvStream;GTV;
FALSE;embed;web-mobile;2020-02-03T15:10:12.000Z;2020-02-03T15:10:12.000Z;https://m.liputan6.com/citizen6/read/3520899/duri-ikan-tersangkut-di-tenggorokan-ini-4-cara-mudah-menyingkirkannya;300000;200-500;0;liputan6;FALSE;videojs;TRUE;Android;8.1.0;MiuiBrowser;11.3.4;FALSE;0;vod;;NEWS FLASH: Saat Radang Tenggorok, Jangan Sembarang Konsumsi Obat;News
FALSE;direct;web-mobile;2020-02-03T09:51:24.000Z;2020-02-03T09:51:52.000Z;https://www.google.co.id/search?safe=strict&client=ucweb-b-bookmark&q=ajari+aku+islam+full+movie+download&sa=X&ved=2ahUKEwiUud_PjbXnAhWI6XMBHaX2CukQ1QJ6BAgAEAM;300000;200-500;975000;google;FALSE;videojs;TRUE;Android;6.0.1;UC Browser;12.9.9;FALSE;26;vod;;AJARI AKU ISLAM - TAYANG 17 OKTOBER 2019  ( ROGER DANUARTA ,CUT MEYRISKA  );Movies
FALSE;embed;web-mobile;2020-02-03T09:01:16.000Z;2020-02-03T09:02:29.000Z;https://m.vidio.com/embed/1873423-4-januari-hari-bahagia-dan-paling-sedih-rizky-febian?autoplay=true&player_only=true&live_chat=false&mute=true;300000;200-500;2812500;internal;FALSE;videojs;TRUE;Android;9;Facebook;255.0.0;FALSE;75;vod;;4 Januari, Hari Bahagia dan Paling Sedih Rizky Febian;Entertainment
FALSE;embed;web-mobile;2020-02-03T11:04:23.000Z;2020-02-03T11:05:24.000Z;https://m.dream.co.id/news/menkes-jelaskan-7-wni-yang-tak-ikut-pulang-ke-indonesia-200203c.html?_gl=1*1bxvzj1*_ga*YW1wLXpNcGRmbE0tXzVNSV9SbEMyYzBuY3c.;600;0-200;3000;dream;FALSE;videojs;TRUE;Android;9;Chrome Mobile WebView;74.0.3729;FALSE;61;vod;;4 Januari, Hari Bahagia dan Paling Sedih Rizky Febian;Entertainment
FALSE;embed;web-mobile;2020-02-03T00:24:14.000Z;2020-02-03T00:24:28.000Z;https://m.dream.co.id/community/dreamitie-lebih-dekat-dengan-komunitas-dream-191213h.html;300000;200-500;337500;dream;FALSE;videojs;TRUE;Android;9;Facebook;255.0.0;FALSE;9;vod;;4 Januari, Hari Bahagia dan Paling Sedih Rizky Febian;Entertainment
FALSE;embed;web-mobile;2020-02-03T12:55:41.000Z;2020-02-03T12:55:41.000Z;https://m.dream.co.id/amp/lifestyle/kisah-viral-hijaber-malaysia-turunkan-berat-badan-200203t.html;567;0-200;2125;dream;FALSE;videojs;TRUE;Android;7.1.1;Chrome Mobile WebView;64.0.3282;FALSE;0;vod;;4 Januari, Hari Bahagia dan Paling Sedih Rizky Febian;Entertainment
FALSE;embed;web-mobile;2020-02-03T16:16:10.000Z;2020-02-03T16:16:20.000Z;https://m-dream-co-id.cdn.ampproject.org/v/s/m.dream.co.id/amp/lifestyle/8-produk-skincare-unggulan-untuk-dapatkan-kulit-cerah-impian-180430k.html?amp_js_v=0.1&usqp=mq331AQCKAE%3D;600;0-200;750;others;FALSE;videojs;TRUE;Android;9;Chrome Mobile;79.0.3945;FALSE;9;vod;;4 Januari, Hari Bahagia dan Paling Sedih Rizky Febian;Entertainment
FALSE;embed;web-mobile;2020-02-03T15:52:09.000Z;2020-02-03T15:52:09.000Z;https://m.dream.co.id/news/kelelawar-di-indonesia-ternyata-mengandung-virus-corona-200203k.html;300000;200-500;0;dream;FALSE;videojs;TRUE;Android;8.1.0;Facebook;252.0.0;FALSE;0;vod;;4 Januari, Hari Bahagia dan Paling Sedih Rizky Febian;Entertainment
FALSE;embed;web-mobile;2020-02-03T10:35:47.000Z;2020-02-03T10:35:47.000Z;https://m.dream.co.id/amp/lifestyle/kisah-viral-hijaber-malaysia-turunkan-berat-badan-200203t.html;600;0-200;750;dream;FALSE;videojs;TRUE;Android;9;Chrome Mobile WebView;74.0.3729;FALSE;0;vod;;4 Januari, Hari Bahagia dan Paling Sedih Rizky Febian;Entertainment
FALSE;embed;web-mobile;2020-02-03T00:25:39.000Z;2020-02-03T00:27:12.000Z;https://m.dream.co.id/your-story/sholat-jumat-sambil-gendong-anak-banyak-yang-puji-ayah-muda-ini-200117u.html;600;0-200;1500;dream;TRUE;videojs;TRUE;Android;9;Chrome Mobile;79.0.3945;FALSE;94;vod;;4 Januari, Hari Bahagia dan Paling Sedih Rizky Febian;Entertainment
FALSE;embed;web-mobile;2020-02-03T13:10:29.000Z;2020-02-03T13:11:11.000Z;https://m.dream.co.id/news/mengejutkan-gadis-14-tahun-hamil-dengan-ayah-sendiri-1706125.html?fbclid=IwAR1a56JUpJUjr59gSNkYi09lcVIOiccefDR1z_4VZBs-p6BUVYBDpVyV_K0&utm_source=fb&utm_medium=post&utm_campaign=fb_Sandy;300000;200-500;1575000;dream;FALSE;videojs;TRUE;Android;7.1.1;Facebook;255.0.0;FALSE;42;vod;;4 Januari, Hari Bahagia dan Paling Sedih Rizky Febian;Entertainment
FALSE;embed;web-mobile;2020-02-02T19:08:21.000Z;2020-02-02T19:08:30.000Z;https://m.dream.co.id/amp/showbiz/irwansyah-sebut-biaya-program-hamil-di-amsterdam-lebih-murah-ketimbang-jakarta-200201z.html;600;0-200;750;dream;FALSE;videojs;TRUE;Android;9;Chrome Mobile WebView;78.0.3904;FALSE;9;vod;;4 Januari, Hari Bahagia dan Paling Sedih Rizky Febian;Entertainment
FALSE;embed;web-mobile;2020-02-03T14:30:24.000Z;2020-02-03T14:31:45.000Z;https://m.dream.co.id/amp/lifestyle/kisah-viral-hijaber-malaysia-turunkan-berat-badan-200203t.html;600;0-200;1500;dream;FALSE;videojs;TRUE;Android;9;Chrome Mobile WebView;79.0.3945;FALSE;61;vod;;4 Januari, Hari Bahagia dan Paling Sedih Rizky Febian;Entertainment
FALSE;embed;web-mobile;2020-02-02T23:36:54.000Z;2020-02-02T23:36:54.000Z;https://m.dream.co.id/parenting/diy/masih-tak-percaya-rokok-bisa-lemahkan-sperma-simak-faktanya-1706173.html;300000;200-500;0;dream;FALSE;videojs;TRUE;Android;6.0;Facebook;246.0.0;FALSE;0;vod;;4 Januari, Hari Bahagia dan Paling Sedih Rizky Febian;Entertainment
FALSE;embed;web-mobile;2020-02-03T12:22:29.000Z;2020-02-03T12:22:43.000Z;https://m.dream.co.id/news/kelelawar-di-indonesia-ternyata-mengandung-virus-corona-200203k.html;300000;200-500;337500;dream;FALSE;videojs;TRUE;Android;8.1.0;Facebook;242.0.0;FALSE;9;vod;;4 Januari, Hari Bahagia dan Paling Sedih Rizky Febian;Entertainment
FALSE;embed;web-mobile;2020-02-03T08:42:05.000Z;2020-02-03T08:43:07.000Z;https://m.dream.co.id/news/astaghfirullah-artis-ini-diperkosa-3-kali-dalam-20-menit-160505j.html?utm_source=fb&utm_medium=post&utm_campaign=fb_Sandy;300000;200-500;1575000;dream;FALSE;videojs;TRUE;Android;8.1.0;Facebook;194.0.0;FALSE;42;vod;;4 Januari, Hari Bahagia dan Paling Sedih Rizky Febian;Entertainment
FALSE;embed;web-mobile;2020-02-03T08:40:08.000Z;2020-02-03T08:40:08.000Z;https://m.dream.co.id/amp/dinar/masker-buatan-indonesia-diborong-tiongkok-200203o.html;600;0-200;750;dream;FALSE;videojs;TRUE;Android;9;Chrome Mobile WebView;79.0.3945;FALSE;0;vod;;4 Januari, Hari Bahagia dan Paling Sedih Rizky Febian;Entertainment
FALSE;embed;web-mobile;2020-02-03T03:16:24.000Z;2020-02-03T03:16:24.000Z;https://m.dream.co.id/techno/heboh-penampakan-dajjal-tertangkap-kamera-google-maps-190215i.html?utm_source=fb&utm_medium=post&utm_campaign=fb_Vira&fbclid=IwAR3JNDKvjMRqM8V4yPu9Xc__4_HBsKUIqnr6yzrKNt10lzNu7MLeONB8aiA;300000;200-500;0;dream;FALSE;videojs;TRUE;Android;7.0;Facebook;138.0.0;FALSE;0;vod;;4 Januari, Hari Bahagia dan Paling Sedih Rizky Febian;Entertainment
FALSE;embed;web-mobile;2020-02-03T05:00:56.000Z;2020-02-03T05:00:56.000Z;https://m.dream.co.id/unik/intip-istri-tetangga-mandi-pria-tewas-terkejut-170911s.html?utm_source=fb&utm_medium=post&utm_campaign=fb_Vira;300000;200-500;0;dream;FALSE;videojs;TRUE;Android;9;Facebook;254.0.0;FALSE;0;vod;;4 Januari, Hari Bahagia dan Paling Sedih Rizky Febian;Entertainment
